category,item,status,reason,path,official_url
functions,current-timezone-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/current-timezone-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/current-timezone-transact-sql?view=sql-server-ver17
functions,current-transaction-id-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/current-transaction-id-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/current-transaction-id-transact-sql?view=sql-server-ver17
functions,current-user-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/current-user-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/current-user-transact-sql?view=sql-server-ver17
functions,cursor-functions-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/cursor-functions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/cursor-functions-transact-sql?view=sql-server-ver17
functions,cursor-rows-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/cursor-rows-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/cursor-rows-transact-sql?view=sql-server-ver17
functions,cursor-status-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/cursor-status-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/cursor-status-transact-sql?view=sql-server-ver17
functions,data-type-functions-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/data-type-functions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/data-type-functions-transact-sql?view=sql-server-ver17
functions,database-principal-id-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/database-principal-id-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/database-principal-id-transact-sql?view=sql-server-ver17
functions,databasepropertyex-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/databasepropertyex-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/databasepropertyex-transact-sql?view=sql-server-ver17
functions,datalength-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/datalength-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datalength-transact-sql?view=sql-server-ver17
functions,date-and-time-data-types-and-functions-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/date-and-time-data-types-and-functions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/date-and-time-data-types-and-functions-transact-sql?view=sql-server-ver17
functions,date-bucket-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/date-bucket-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/date-bucket-transact-sql?view=sql-server-ver17
functions,dateadd-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/dateadd-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/dateadd-transact-sql?view=sql-server-ver17
functions,datediff-big-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/datediff-big-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datediff-big-transact-sql?view=sql-server-ver17
functions,datediff-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/datediff-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datediff-transact-sql?view=sql-server-ver17
functions,datefirst-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/datefirst-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datefirst-transact-sql?view=sql-server-ver17
functions,datefromparts-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/datefromparts-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datefromparts-transact-sql?view=sql-server-ver17
functions,datename-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/datename-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datename-transact-sql?view=sql-server-ver17
functions,datepart-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/datepart-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datepart-transact-sql?view=sql-server-ver17
functions,datetime2fromparts-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/datetime2fromparts-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datetime2fromparts-transact-sql?view=sql-server-ver17
functions,datetimefromparts-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/datetimefromparts-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datetimefromparts-transact-sql?view=sql-server-ver17
functions,datetimeoffsetfromparts-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/datetimeoffsetfromparts-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datetimeoffsetfromparts-transact-sql?view=sql-server-ver17
functions,datetrunc-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/datetrunc-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/datetrunc-transact-sql?view=sql-server-ver17
functions,day-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/day-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/day-transact-sql?view=sql-server-ver17
functions,db-id-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/db-id-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/db-id-transact-sql?view=sql-server-ver17
functions,db-name-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/db-name-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/db-name-transact-sql?view=sql-server-ver17
functions,dbts-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/dbts-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/dbts-transact-sql?view=sql-server-ver17
functions,decompress-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decompress-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decompress-transact-sql?view=sql-server-ver17
functions,decryptbyasymkey-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decryptbyasymkey-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decryptbyasymkey-transact-sql?view=sql-server-ver17
functions,decryptbycert-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decryptbycert-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decryptbycert-transact-sql?view=sql-server-ver17
functions,decryptbykey-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decryptbykey-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decryptbykey-transact-sql?view=sql-server-ver17
functions,decryptbykeyautoasymkey-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decryptbykeyautoasymkey-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decryptbykeyautoasymkey-transact-sql?view=sql-server-ver17
functions,decryptbykeyautocert-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decryptbykeyautocert-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decryptbykeyautocert-transact-sql?view=sql-server-ver17
functions,decryptbypassphrase-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/decryptbypassphrase-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/decryptbypassphrase-transact-sql?view=sql-server-ver17
functions,degrees-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/degrees-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/degrees-transact-sql?view=sql-server-ver17
functions,dense-rank-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/dense-rank-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/dense-rank-transact-sql?view=sql-server-ver17
functions,difference-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/difference-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/difference-transact-sql?view=sql-server-ver17
functions,edge-id-from-parts-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/edge-id-from-parts-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/edge-id-from-parts-transact-sql?view=sql-server-ver17
functions,edit-distance-similarity-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/edit-distance-similarity-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/edit-distance-similarity-transact-sql?view=sql-server-ver17
functions,edit-distance-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/edit-distance-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/edit-distance-transact-sql?view=sql-server-ver17
functions,encryptbyasymkey-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/encryptbyasymkey-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/encryptbyasymkey-transact-sql?view=sql-server-ver17
functions,encryptbycert-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/encryptbycert-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/encryptbycert-transact-sql?view=sql-server-ver17
functions,encryptbykey-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/encryptbykey-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/encryptbykey-transact-sql?view=sql-server-ver17
functions,encryptbypassphrase-transact-sql,HOOK_ONLY,可通过函数名、参数、类型或特殊字面量 hook 扩展,docs/t-sql/functions/encryptbypassphrase-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/encryptbypassphrase-transact-sql?view=sql-server-ver17
functions,eomonth-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/eomonth-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/eomonth-transact-sql?view=sql-server-ver17
functions,error-line-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/error-line-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-line-transact-sql?view=sql-server-ver17
functions,error-message-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/error-message-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-message-transact-sql?view=sql-server-ver17
functions,error-number-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/error-number-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-number-transact-sql?view=sql-server-ver17
functions,error-procedure-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/error-procedure-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-procedure-transact-sql?view=sql-server-ver17
functions,error-severity-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/error-severity-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-severity-transact-sql?view=sql-server-ver17
functions,error-state-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/error-state-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-state-transact-sql?view=sql-server-ver17
functions,error-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/functions/error-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/error-transact-sql?view=sql-server-ver17
functions,eventdata-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/eventdata-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/eventdata-transact-sql?view=sql-server-ver17
functions,exp-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/functions/exp-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/exp-transact-sql?view=sql-server-ver17
functions,fetch-status-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/fetch-status-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/fetch-status-transact-sql?view=sql-server-ver17
functions,file-id-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/file-id-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/file-id-transact-sql?view=sql-server-ver17
functions,file-idex-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/file-idex-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/file-idex-transact-sql?view=sql-server-ver17
functions,file-name-transact-sql,HOOK_ONLY,普通标量/聚合/窗口函数可由现有表达式 AST 承载,docs/t-sql/functions/file-name-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/functions/file-name-transact-sql?view=sql-server-ver17
